gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1841492244	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-G11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|Vegetation & margins	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP194-12		Angela Telfer		CC0_1_0	University of Guelph	J. Witt			2020-09-01T15:10:59.911Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492241	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-H11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km SW Churchill, Churchill River Pump House|Still Inlet to Churchill River	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.62	-94.23							2010-08-04T00:00:00	4	8	2010	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP206-12		Angela Telfer		CC0_1_0	University of Guelph	J. Bowman			2020-09-01T15:10:41.070Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492239	f9a70dab-004b-45ad-90cb-24d8ff645b44	CRU-MIX-070	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|unspecified locality|(general coordinate)	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.74	-93.82			15.0	0.0			2002-08-14T00:00:00	14	8	2002	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CRCH080-09		Sarah Adamowicz		CC0_1_0	University of Guelph				2020-09-01T15:10:37.526Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492232	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-G08	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|Vegetation & margins	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP191-12		Angela Telfer		CC0_1_0	University of Guelph	J. Witt			2020-09-01T15:11:05.432Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492225	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-G07	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|Vegetation & margins	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP190-12		Angela Telfer		CC0_1_0	University of Guelph	J. Witt			2020-09-01T15:11:03.749Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492219	f9a70dab-004b-45ad-90cb-24d8ff645b44	09PROBE-08004	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|4 km NW Churchill, Eskimo Point, off shore|Plankton Tow	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.85	-94.23							2009-07-27T00:00:00	27	7	2009	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	KLMPC004-09				CC0_1_0	University of Guelph	K.Layton, D.McGeachy			2020-09-01T15:10:31.582Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492215	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-H09	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km SW Churchill, Churchill River Pump House|Still Inlet to Churchill River	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.62	-94.23							2010-08-04T00:00:00	4	8	2010	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP204-12		Angela Telfer		CC0_1_0	University of Guelph	J. Bowman			2020-09-01T15:10:31.608Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492212	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-G06	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|Vegetation & margins	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP189-12		Angela Telfer		CC0_1_0	University of Guelph	J. Witt			2020-09-01T15:11:05.534Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492208	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0869	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|pond #3	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA049-08		Sarah Adamowicz		CC0_1_0	University of Guelph	S.Adamowicz			2020-09-01T15:10:59.911Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492205	f9a70dab-004b-45ad-90cb-24d8ff645b44	09PROBE-08005	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|4 km NW Churchill, Eskimo Point, off shore|Plankton Tow	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.85	-94.23							2009-07-27T00:00:00	27	7	2009	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	KLMPC005-09				CC0_1_0	University of Guelph	K.Layton, D.McGeachy			2020-09-01T15:10:41.069Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492203	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0827	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|rock bluff pond	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA007-08		Sarah Adamowicz		CC0_1_0	University of Guelph	C.Carr, S.McCubbin, J.Sones			2020-09-01T15:10:44.427Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492201	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-H07	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km SW Churchill, Churchill River Pump House|Still Inlet to Churchill River	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.62	-94.23							2010-08-04T00:00:00	4	8	2010	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP202-12		Angela Telfer		CC0_1_0	University of Guelph	J. Bowman			2020-09-01T15:10:31.539Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492200	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-G05	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|Vegetation & margins	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP188-12		Angela Telfer		CC0_1_0	University of Guelph	J. Witt			2020-09-01T15:10:31.582Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492199	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-G10	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|Vegetation & margins	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP193-12		Angela Telfer		CC0_1_0	University of Guelph	J. Witt			2020-09-01T15:11:03.749Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492198	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0829	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|rock bluff pond	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA009-08		Sarah Adamowicz		CC0_1_0	University of Guelph	C.Carr, S.McCubbin, J.Sones			2020-09-01T15:10:44.863Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492197	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0833	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|rock bluff pond	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234847	2234847	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA013-08		Sarah Adamowicz		CC0_1_0	University of Guelph	C.Carr, S.McCubbin, J.Sones			2020-09-01T15:10:41.069Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492196	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0831	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|rock bluff pond	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA011-08		Sarah Adamowicz		CC0_1_0	University of Guelph	C.Carr, S.McCubbin, J.Sones			2020-09-01T15:10:45.699Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492182	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-G04	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|Vegetation & margins	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP187-12		Angela Telfer		CC0_1_0	University of Guelph	J. Witt			2020-09-01T15:11:03.461Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492181	f9a70dab-004b-45ad-90cb-24d8ff645b44	09PROBE-JM030	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km E Churchill, tundra ponds|tundra pond 1	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.75	-93.91			10.0	0.0			2009-07-24T00:00:00	24	7	2009	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA284-10		Sarah Adamowicz		CC0_1_0	University of Guelph	J.E.Lim			2020-09-01T15:10:59.911Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492180	f9a70dab-004b-45ad-90cb-24d8ff645b44	09PROBE-008731	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff C|freshwater rock pool #39	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.76	-93.86			9.0	0.0			2009-07-16T00:00:00	16	7	2009	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	NJCGS036-09		Nicholas Jeffery		CC0_1_0	University of Guelph	N.Jeffery			2020-09-01T15:11:03.749Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492179	f9a70dab-004b-45ad-90cb-24d8ff645b44	09PROBE-008730	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff C|freshwater rock pool #39	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.76	-93.86			9.0	0.0			2009-07-16T00:00:00	16	7	2009	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	NJCGS035-09		Nicholas Jeffery		CC0_1_0	University of Guelph	N.Jeffery			2020-09-01T15:10:41.069Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492178	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0890	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|pond #6	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA070-08		Sarah Adamowicz		CC0_1_0	University of Guelph	S.Adamowicz			2020-09-01T15:10:45.698Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492174	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0826	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|rock bluff pond	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA006-08		Sarah Adamowicz		CC0_1_0	University of Guelph	C.Carr, S.McCubbin, J.Sones			2020-09-01T15:10:31.582Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492172	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0891	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|pond #6	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA071-08		Sarah Adamowicz		CC0_1_0	University of Guelph	S.Adamowicz			2020-09-01T15:11:05.788Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492166	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-A05	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa G. O. Sars, 1898	G. O. Sars, 1898	CA	Churchill|16 km SW Churchill, Churchill River Pump House|Low tide	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.62	-94.22							2010-07-27T00:00:00	27	7	2010	2234829	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP154-12		Angela Telfer		CC0_1_0	University of Guelph	Kara Layton			2020-09-01T15:11:03.853Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492161	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0882	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|rock bluff pond	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA062-08		Sarah Adamowicz		CC0_1_0	University of Guelph	S.Adamowicz			2020-09-01T15:10:44.863Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492158	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-H08	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km SW Churchill, Churchill River Pump House|Still Inlet to Churchill River	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.62	-94.23							2010-08-04T00:00:00	4	8	2010	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP203-12		Angela Telfer		CC0_1_0	University of Guelph	J. Bowman			2020-09-01T15:10:37.525Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492146	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-0892	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|pond #6	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA072-08		Sarah Adamowicz		CC0_1_0	University of Guelph	S.Adamowicz			2020-09-01T15:11:03.461Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492138	f9a70dab-004b-45ad-90cb-24d8ff645b44	CCDB-08345-H10	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna Straus, 1820	Straus, 1820	CA	Churchill|16 km SW Churchill, Churchill River Pump House|Still Inlet to Churchill River	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.62	-94.23							2010-08-04T00:00:00	4	8	2010	2234822	2234822	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	CHMEP205-12		Angela Telfer		CC0_1_0	University of Guelph	J. Bowman			2020-09-01T15:10:31.582Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1841492118	f9a70dab-004b-45ad-90cb-24d8ff645b44	08PROBE-2051	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia cf. middendorffiana Fisher 1851	Fisher 1851	CA	Churchill|16 km E Churchill, Bird Cove, Rock Bluff A|terrestrial pond	Manitoba	PRESENT		296fe5cf-ae43-4212-8f77-293e807d0d5a	58.77	-93.84			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234809	2234809	PRESERVED_SPECIMEN	University of Guelph, Centre for Biodiversity Genomics	BIOUG	SABRA100-08		Sarah Adamowicz		CC0_1_0	University of Guelph	C.Carr, S.McCubbin, J.Sones			2020-09-01T15:11:05.787Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1828962380	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	747c06c8-90e0-0e04-61b9-00e484ff9b5f	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia ambigua		SPECIES	Daphnia ambigua Scourfield, 1947	Daphnia ambigua		CA		Ontario (Prov.)	PRESENT	1	a41250f0-7c3e-11d8-a19c-b8a03c50a862	46.050833	-81.285833							2004-06-24T00:00:00	24	6	2004	2234836	2234836	PRESERVED_SPECIMEN	CMN	CMNC	CMNC 2015-0285	JF34			CC_BY_4_0	Canadian Museum of Nature	Forrest, Jessica			2020-09-16T11:23:18.018Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1828962354	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	72b8b799-cb9b-b9b4-a6be-80622a81e9c7	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia ambigua		SPECIES	Daphnia ambigua Scourfield, 1947	Daphnia ambigua		CA		Ontario (Prov.)	PRESENT	1	a41250f0-7c3e-11d8-a19c-b8a03c50a862	46.017778	-81.401944							2004-07-20T00:00:00	20	7	2004	2234836	2234836	PRESERVED_SPECIMEN	CMN	CMNC	CMNC 2015-0326	JF75			CC_BY_4_0	Canadian Museum of Nature	Forrest, Jessica			2020-09-16T11:23:15.447Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1828961808	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	566c5c05-4215-2154-03bc-8491b71a7acf	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria		CA		Ontario (Prov.)	PRESENT	1	a41250f0-7c3e-11d8-a19c-b8a03c50a862	46.066667	-81.284167							2004-06-24T00:00:00	24	6	2004	2234847	2234847	PRESERVED_SPECIMEN	CMN	CMNC	CMNC 2015-0277	JF26			CC_BY_4_0	Canadian Museum of Nature	Forrest, Jessica			2020-09-16T11:23:19.067Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
